,population,gdp,co2,co2_growth_prct,co2_per_capita,co2_per_gdp,co2_per_unit_energy,gdp_per_capita
1766,10332751.0,262100090880.0,50.367,-3.518,4.874,0.192,0.163,25365.95441814092
1767,10307528.0,271290335232.0,55.106,9.41,5.346,0.203,0.183,26319.631169762528
1768,10289833.0,279020273664.0,51.373,-6.775,4.993,0.184,0.167,27116.1129305014
1769,10289921.0,286505631744.0,47.494,-7.55,4.616,0.166,0.162,27843.326663440857
1770,10298186.0,262724222976.0,41.695,-12.21,4.049,0.159,0.157,25511.699145461153
1771,1713512.0,238648098816.0,73.422,12.828,42.849,0.308,0.219,139274.25008753952
1772,1804175.0,296148828160.0,81.493,10.994,45.169,0.275,0.208,164146.39830393394
1773,1905670.0,310156656640.0,93.321,14.514,48.97,0.301,0.21,162754.65145591839
1774,2035509.0,327388954624.0,82.808,-11.265,40.682,0.253,0.172,160838.86370632602
1775,2214471.0,344851873792.0,91.178,10.107,41.174,0.264,0.175,155726.52511231802
1776,2414580.0,361242689536.0,91.194,0.018,37.768,0.252,0.154,149608.91315922438
1777,2595175.0,372311195648.0,87.385,-4.177,33.672,0.235,0.15,143462.84764919514
1778,2711764.0,366733983744.0,100.111,14.563,36.917,0.273,0.177,135238.16369861094
1779,2766743.0,371263143936.0,95.464,-4.642,34.504,0.257,0.171,134187.7955184128
1780,2807242.0,373817409536.0,101.019,5.819,35.985,0.27,0.173,133161.80419643194
1781,2760390.0,360517009408.0,102.501,1.467,37.133,0.284,0.2,130603.64999438485
1782,20335212.0,335489564672.0,86.094,-2.699,4.234,0.257,0.217,16497.962483597417
1783,20220286.0,350086823936.0,92.804,7.793,4.59,0.265,0.227,17313.643532836282
1784,20137112.0,356825923584.0,91.127,-1.807,4.525,0.255,0.232,17719.816207209853
1785,20066550.0,357789270016.0,79.366,-12.906,3.955,0.222,0.215,17830.13373081073
1786,19995836.0,372532510720.0,79.127,-0.301,3.957,0.212,0.209,18630.504407017543
1787,19906078.0,384306446336.0,78.032,-1.384,3.92,0.203,0.205,19305.985153680198
1788,19797820.0,395288248320.0,76.715,-1.688,3.875,0.194,0.201,19966.25124988509
1789,19698852.0,456012365824.0,79.649,3.825,4.043,0.175,0.205,23149.184826811226
1790,19606778.0,473122635776.0,80.28,0.792,4.094,0.17,0.205,24130.565245141246
1791,19524212.0,456564506624.0,76.885,-4.228,3.938,0.168,0.2,23384.5292513726
1792,19442040.0,483499376640.0,74.027,-3.718,3.808,0.153,0.2,24868.75742668979
1793,143242592.0,3105249296384.0,1632.783,5.679,11.399,0.526,0.209,21678.254023663576
1794,143364544.0,3306765942784.0,1685.91,3.254,11.76,0.51,0.209,23065.43759371913
1795,143629360.0,3439833120768.0,1701.268,0.911,11.845,0.495,0.209,23949.37303047232
1796,143956864.0,3500216680448.0,1640.437,-3.576,11.395,0.469,0.204,24314.34377764717
1797,144285072.0,3525987794944.0,1639.959,-0.029,11.366,0.465,0.204,24437.64795670615
1798,144668384.0,3456429719552.0,1638.675,-0.078,11.327,0.474,0.207,23892.08771110625
1799,145109152.0,3463124090880.0,1634.885,-0.231,11.267,0.472,0.202,23865.64901764432
1800,145452544.0,3526353747968.0,1666.121,1.911,11.455,0.472,0.205,24244.015614934862
1801,145652288.0,3625347448832.0,1712.494,2.783,11.757,0.472,0.203,24890.42567482359
1802,145742288.0,3705035816960.0,1705.031,-0.436,11.699,0.46,0.204,25421.83101283548
1803,145617328.0,3606716612608.0,1632.929,-4.229,11.214,0.453,0.202,24768.45758773983
1804,10309032.0,13742192640.0,0.581,4.069,0.056,0.042,0.173,1333.0245400344086
1805,10576932.0,14451195904.0,0.644,10.776,0.061,0.045,0.173,1366.2937328140144
1806,10840331.0,15700063232.0,0.718,11.636,0.066,0.046,0.176,1448.3010926511377
1807,11101352.0,16440168448.0,0.782,8.881,0.07,0.048,0.18,1480.9158783542762
1808,11368450.0,17455015936.0,0.83,6.076,0.073,0.048,0.181,1535.3910107358522
1809,11642963.0,19000487936.0,0.97,16.917,0.083,0.051,0.191,1631.928911566583
1810,11930902.0,20135192576.0,1.048,8.055,0.088,0.052,0.205,1687.6504874484763
1811,12230343.0,20935170048.0,1.155,10.181,0.094,0.055,0.206,1711.7402224941688
1812,12531810.0,22730987520.0,1.287,11.457,0.103,0.057,0.209,1813.8630828268224
1813,12835029.0,24883378176.0,1.373,6.628,0.107,0.055,0.203,1938.708371909405
1814,13146367.0,24048044032.0,1.372,-0.067,0.104,0.057,0.21,1829.25397046956
1815,,,,,,,,
1816,,,,,,,,
1817,,,,,,,,
1818,,,,,,,,
1819,,,,,,,,
1820,,,,,,,,
1821,,,,,,,,
1822,,,,,,,,
1823,,,,,,,,
1824,,,,,,,,
1825,,,,,,,,
1826,5338.0,,0.011,0.0,2.059,,0.251,
1827,5377.0,,0.011,0.0,2.044,,0.257,
1828,5410.0,,0.011,0.0,2.032,,0.232,
1829,5446.0,,0.011,0.0,2.018,,0.242,
1830,5480.0,,0.011,0.0,2.006,,0.255,
1831,5520.0,,0.011,0.0,1.991,,0.28,
1832,5533.0,,0.015,33.333,2.649,,0.37,
1833,5521.0,,0.011,-25.0,1.991,,0.26,
1834,5494.0,,0.011,0.0,2.001,,0.276,
1835,5470.0,,0.015,33.333,2.679,,0.273,
1836,5448.0,,0.018,25.0,3.363,,0.357,
1837,47429.0,,0.22,-1.639,4.635,,0.221,
1838,47605.0,,0.231,5.0,4.849,,0.222,
1839,47754.0,,0.22,-4.762,4.604,,0.212,
1840,47793.0,,0.224,1.667,4.677,,0.217,
1841,47816.0,,0.231,3.279,4.828,,0.221,
1842,47814.0,,0.234,1.587,4.904,,0.219,
1843,47814.0,,0.238,1.562,4.981,,0.217,
1844,47811.0,,0.242,1.538,5.058,,0.22,
1845,47787.0,,0.245,1.515,5.137,,0.221,
1846,47739.0,,0.253,2.985,5.296,,0.228,
1847,47666.0,,0.231,-8.696,4.843,,0.247,
1848,170950.0,1619438336.0,0.487,14.655,2.851,0.301,0.271,9473.169558350395
1849,172157.0,1661309952.0,0.487,0.0,2.831,0.293,0.267,9649.970387495136
1850,173139.0,1630854016.0,0.491,0.752,2.836,0.301,0.27,9419.333691427119
1851,173992.0,1636030976.0,0.487,-0.746,2.801,0.298,0.269,9402.909191227183
1852,174814.0,1635704960.0,0.484,-0.752,2.767,0.296,0.264,9356.83045980299
1853,175638.0,1670339968.0,0.48,-0.758,2.733,0.287,0.261,9510.128605427071
1854,176429.0,1719860608.0,0.476,-0.763,2.7,0.277,0.256,9748.174098362515
1855,177175.0,1781315968.0,0.491,3.077,2.771,0.276,0.243,10053.99163538874
1856,177894.0,1830625152.0,0.509,3.731,2.863,0.278,0.275,10290.539040102532
1857,178594.0,1824037632.0,0.502,-1.439,2.811,0.275,0.184,10213.319775580367
1858,179245.0,1361621760.0,0.484,-3.65,2.698,0.355,0.211,7596.428129097046
1859,6075.0,,0.066,0.0,10.856,,0.175,
1860,6066.0,,0.066,0.0,10.872,,0.174,
1861,6048.0,,0.066,0.0,10.905,,0.176,
1862,6027.0,,0.066,0.0,10.943,,0.172,
1863,6013.0,,0.066,0.0,10.968,,0.165,
1864,6001.0,,0.066,0.0,10.99,,0.165,
1865,5990.0,,0.066,0.0,11.01,,0.162,
1866,5980.0,,0.066,0.0,11.029,,0.165,
1867,5969.0,,0.059,-11.111,9.821,,0.135,
1868,5952.0,,0.066,12.5,11.081,,0.177,
1869,5930.0,,0.062,-5.556,10.504,,0.182,
1870,109324.0,,0.22,-21.053,2.011,,0.214,
1871,108722.0,,0.216,-1.667,1.988,,0.227,
1872,108105.0,,0.231,6.78,2.135,,0.2,
1873,107469.0,,0.22,-4.762,2.046,,0.233,
1874,106934.0,,0.253,15.0,2.364,,0.26,
1875,106493.0,,0.234,-7.246,2.202,,0.236,
1876,105971.0,,0.242,3.125,2.282,,0.243,
1877,105568.0,,0.216,-10.606,2.048,,0.189,
1878,105297.0,,0.242,11.864,2.297,,0.23,
1879,104940.0,,0.227,-6.061,2.165,,0.25,
1880,104644.0,,0.245,8.065,2.346,,0.301,
1881,194686.0,,0.183,8.696,0.941,,0.145,
1882,196364.0,,0.191,4.0,0.97,,0.149,
1883,198131.0,,0.187,-1.923,0.943,,0.151,
1884,199952.0,,0.194,3.922,0.971,,0.161,
1885,201769.0,,0.202,3.774,0.999,,0.165,
1886,203586.0,,0.227,12.727,1.116,,0.16,
1887,205559.0,,0.238,4.839,1.159,,0.157,
1888,207642.0,,0.245,3.077,1.182,,0.161,
1889,209715.0,,0.238,-2.985,1.136,,0.157,
1890,211915.0,,0.271,13.846,1.279,,0.166,
1891,214934.0,,0.242,-10.811,1.125,,0.156,
1892,31631.0,,,,,,,
1893,32518.0,,,,,,,
1894,33156.0,,,,,,,
1895,33307.0,,,,,,,
1896,33415.0,,,,,,,
1897,33593.0,,,,,,,
1898,33860.0,,,,,,,
1899,34081.0,,,,,,,
1900,34179.0,,,,,,,
1901,34203.0,,,,,,,
1902,34038.0,,,,,,,
1903,182154.0,544428736.0,0.103,12.0,0.563,0.188,0.182,2988.837664833053
1904,186058.0,572220032.0,0.099,-3.571,0.532,0.173,0.17,3075.49276032205
1905,189936.0,588710976.0,0.11,11.111,0.579,0.187,0.179,3099.5228708617637
1906,193765.0,619718016.0,0.11,0.0,0.567,0.177,0.179,3198.296988620236
1907,197511.0,660060032.0,0.128,16.667,0.649,0.194,0.208,3341.8899808111955
1908,201142.0,687729984.0,0.136,5.714,0.674,0.197,0.211,3419.1267065058514
1909,204640.0,718608960.0,0.15,10.811,0.734,0.209,0.226,3511.5762314308054
1910,208050.0,745272000.0,0.139,-7.317,0.669,0.187,0.206,3582.1773612112474
1911,211358.0,768095616.0,0.139,0.0,0.659,0.181,0.209,3634.0976731422516
1912,214612.0,784993792.0,0.143,2.632,0.666,0.182,0.195,3657.734851732429
1913,218650.0,809328576.0,0.139,-2.564,0.637,0.172,0.199,3701.4798810884977
1914,29411930.0,1156842127360.0,524.604,10.86,17.836,0.453,0.214,39332.41128208859
1915,30150952.0,1347950215168.0,502.926,-4.132,16.68,0.373,0.197,44706.721537946796
1916,30821554.0,1421109100544.0,566.826,12.706,18.391,0.399,0.209,46107.63949617855
1917,31482502.0,1461615722496.0,544.564,-3.927,17.297,0.373,0.199,46426.288561690555
1918,32125570.0,1520484220928.0,612.842,12.538,19.076,0.403,0.209,47329.40834755617
1919,32749838.0,1591796957184.0,678.849,10.771,20.728,0.426,0.222,48604.727668698695
1920,33416272.0,1629412655104.0,697.42,2.736,20.871,0.428,0.219,48761.05434813315
1921,34193120.0,1628276523008.0,680.854,-2.375,19.912,0.418,0.214,47620.004346137466
1922,35018132.0,1673254010880.0,686.896,0.887,19.615,0.411,0.221,47782.503386531294
1923,35827364.0,1687180148736.0,707.125,2.945,19.737,0.419,0.238,47091.942034473985
1924,35997108.0,1613932920832.0,610.773,-13.626,16.967,0.378,0.212,44835.071773876945
1925,12530128.0,29674469376.0,6.862,30.522,0.548,0.231,0.256,2368.2495004041457
1926,12875878.0,30201415680.0,7.819,13.938,0.607,0.259,0.278,2345.5810687240123
1927,13231840.0,31410374656.0,7.362,-5.841,0.556,0.234,0.266,2373.847828873384
1928,13595571.0,32167997440.0,7.853,6.663,0.578,0.244,0.273,2366.064466141216
1929,13970314.0,34170130432.0,8.724,11.101,0.624,0.255,0.273,2445.909979689791
1930,14356191.0,36345741312.0,9.845,12.85,0.686,0.271,0.266,2531.7120197133067
1931,14751356.0,38655885312.0,10.016,1.73,0.679,0.259,0.279,2620.4970791837713
1932,15157793.0,41519120384.0,10.76,7.433,0.71,0.259,0.283,2739.127020932401
1933,15574910.0,44097040384.0,11.33,5.3,0.727,0.257,0.286,2831.287011225105
1934,16000783.0,46131675136.0,12.713,12.203,0.795,0.276,0.289,2883.0886048514003
1935,16436120.0,46743392256.0,10.821,-14.883,0.658,0.231,0.26,2843.943233317839
1936,7653749.0,88047935488.0,45.696,-0.433,5.97,0.519,0.228,11503.896389599398
1937,7620925.0,91032739840.0,48.957,7.135,6.424,0.538,0.241,11945.103755777678
1938,7591357.0,90412310528.0,43.744,-10.648,5.762,0.484,0.229,11909.901026654392
1939,7566674.0,93027614720.0,44.569,1.886,5.89,0.479,0.234,12294.386505880919
1940,7543965.0,91548934144.0,37.208,-16.516,4.932,0.406,0.219,12135.38691444088
1941,7519501.0,93202358272.0,43.774,17.646,5.821,0.47,0.233,12394.753092259713
1942,7493288.0,96313999360.0,45.04,2.892,6.011,0.468,0.234,12853.369490135705
1943,7464882.0,98337718272.0,45.53,1.087,6.099,0.463,0.231,13173.378798486032
1944,7433825.0,102758121472.0,44.32,-2.656,5.962,0.431,0.225,13823.048225106188
1945,7401056.0,107209326592.0,44.278,-0.094,5.983,0.413,0.225,14485.679691114348
1946,7358010.0,106240983040.0,45.17,2.013,6.139,0.425,0.234,14438.82014838251
1947,92424.0,1772951680.0,0.443,0.833,4.797,0.25,0.106,19182.806197524453
1948,93842.0,1917505024.0,0.407,-8.264,4.334,0.212,0.113,20433.335009910275
1949,95319.0,1991699968.0,0.425,4.505,4.459,0.213,0.103,20895.09927716405
1950,96730.0,2096275968.0,0.414,-2.586,4.28,0.198,0.111,21671.41494882663
1951,98016.0,2231000064.0,0.458,10.619,4.673,0.205,0.105,22761.590597453476
1952,99260.0,2363480064.0,0.498,8.8,5.02,0.211,0.11,23811.002055208544
1953,100521.0,2658740224.0,0.553,11.029,5.504,0.208,0.11,26449.599824912206
1954,101828.0,2824383488.0,0.575,3.974,5.649,0.204,0.109,27736.806065129433
1955,103120.0,2983293696.0,0.601,4.459,5.827,0.201,0.129,28930.311249030256
1956,104386.0,3137071872.0,0.594,-1.22,5.686,0.189,0.124,30052.61119307187
1957,105545.0,2871729152.0,0.608,2.469,5.763,0.212,0.132,27208.575981808706
1958,6436699.0,7455364096.0,0.542,8.029,0.084,0.073,0.184,1158.2589299266597
1959,6612390.0,7933356032.0,0.711,31.081,0.107,0.09,0.19,1199.771343190586
1960,6788594.0,9134189568.0,0.832,17.01,0.123,0.091,0.201,1345.520083834738
1961,6964867.0,11029544960.0,1.048,25.991,0.15,0.095,0.217,1583.5973551253742
1962,7140700.0,11528208384.0,1.129,7.692,0.158,0.098,0.213,1614.4367336535634
1963,7314779.0,9188877312.0,1.085,-3.896,0.148,0.118,0.25,1256.20709962666
1964,7493918.0,9765347328.0,1.143,5.372,0.152,0.117,0.258,1303.1030400919785
1965,7677570.0,10128155648.0,1.088,-4.778,0.142,0.107,0.247,1319.187665889077
1966,7861287.0,10480967680.0,1.029,-5.424,0.131,0.098,0.23,1333.2381428130025
1967,8046830.0,11031662592.0,1.004,-2.453,0.125,0.091,0.243,1370.9327265519466
1968,8233973.0,10814454784.0,1.026,2.19,0.125,0.095,0.259,1313.3944918206557
1969,5163585.0,297586786304.0,43.048,-4.866,8.337,0.145,0.056,57631.81710071588
1970,5281351.0,319718129664.0,34.017,-20.981,6.441,0.106,0.042,60537.186349477626
1971,5381003.0,333899235328.0,50.706,49.063,9.423,0.152,0.063,62051.48655891848
1972,5478063.0,349985243136.0,54.909,8.288,10.023,0.157,0.068,63888.50276749281
1973,5570505.0,363759075328.0,52.109,-5.098,9.355,0.143,0.063,65300.91532598929
1974,5650020.0,374587424768.0,61.925,18.837,10.96,0.165,0.07,66298.42456628472
1975,5711936.0,388078796800.0,40.289,-34.939,7.054,0.104,0.043,67941.72707817455
1976,5764489.0,405715943424.0,40.015,-0.682,6.942,0.099,0.042,70381.94424935151
1977,5814543.0,420222009344.0,50.036,25.043,8.605,0.119,0.053,72270.85763128762
1978,5866408.0,425816260608.0,33.778,-32.491,5.758,0.079,0.036,72585.51751054479
1979,5909874.0,409204981760.0,54.813,62.274,9.275,0.134,0.06,69240.89781947974
1980,33056.0,,0.449,-31.118,13.581,,,
1981,33336.0,,0.573,27.572,17.181,,,
1982,35166.0,,0.696,21.55,19.796,,,
1983,37722.0,,0.714,2.632,18.941,,,
1984,39124.0,,0.725,1.538,18.543,,,
1985,40228.0,,0.744,2.525,18.489,,,
1986,41365.0,,0.744,0.0,17.981,,,
1987,41901.0,,0.707,-4.926,16.877,,,
1988,42268.0,,0.689,-2.591,16.297,,,
1989,43002.0,,0.689,0.0,16.019,,,
1990,43638.0,,0.652,-5.319,14.946,,,
1991,5396428.0,118344318976.0,38.409,2.081,7.117,0.325,0.187,21930.12099410944
1992,5402686.0,120554971136.0,37.989,-1.094,7.031,0.315,0.192,22313.89555787621
1993,5409283.0,122144694272.0,35.913,-5.463,6.639,0.294,0.189,22580.57015541616
1994,5414744.0,122917617664.0,35.57,-0.957,6.569,0.289,0.183,22700.54090535028
1995,5419572.0,126232944640.0,33.659,-5.372,6.211,0.267,0.186,23292.050486643595
1996,5424449.0,132755570688.0,34.472,2.416,6.355,0.26,0.188,24473.55863941204
1997,5431205.0,135336427520.0,34.914,1.284,6.428,0.258,0.189,24918.305886078688
1998,5439418.0,139312660480.0,36.114,3.436,6.639,0.259,0.186,25611.68501483063
1999,5446746.0,144927522816.0,36.106,-0.024,6.629,0.249,0.189,26608.092761439584
2000,5453932.0,148579172352.0,33.779,-6.445,6.193,0.227,0.183,27242.578813230528
2001,5456681.0,143565094912.0,31.097,-7.94,5.699,0.217,0.172,26309.966610106032
2002,2057294.0,53649776640.0,16.46,1.578,8.001,0.307,0.19,26077.836536732233
2003,2065457.0,53761445888.0,16.359,-0.613,7.92,0.304,0.195,26028.83811572935
2004,2069365.0,52342431744.0,15.76,-3.663,7.616,0.301,0.193,25293.958167843757
2005,2072374.0,51803648000.0,15.128,-4.006,7.3,0.292,0.187,24997.248566137194
2006,2074923.0,53237653504.0,13.561,-10.358,6.536,0.255,0.164,25657.652599156692
2007,2080865.0,54414237696.0,13.645,0.621,6.558,0.251,0.183,26149.81639654663
2008,2090020.0,56151179264.0,14.458,5.957,6.918,0.257,0.181,26866.33585515928
2009,2098396.0,58855038976.0,14.617,1.095,6.966,0.248,0.181,28047.632084697074
2010,2105931.0,61476691968.0,14.52,-0.662,6.895,0.236,0.176,29192.168199242995
2011,2112905.0,63598211072.0,14.039,-3.309,6.645,0.221,0.175,30099.8914158469
2012,2117648.0,60849950720.0,12.855,-8.437,6.07,0.211,0.166,28734.686180139477
2013,540402.0,,0.33,3.448,0.61,,0.212,
2014,553727.0,,0.344,4.444,0.622,,0.213,
2015,567771.0,,0.348,1.064,0.613,,0.215,
2016,582369.0,,0.374,7.368,0.642,,0.232,
2017,597386.0,,0.33,-11.765,0.552,,0.217,
2018,612670.0,,0.293,-11.111,0.478,,0.211,
2019,628110.0,,0.289,-1.25,0.461,,0.217,
2020,643641.0,,0.286,-1.266,0.444,,0.215,
2021,659259.0,,0.289,1.282,0.439,,0.208,
2022,675000.0,,0.293,1.266,0.434,,0.214,
2023,691198.0,,0.289,-1.25,0.419,,0.223,
2024,12026650.0,,0.612,2.454,0.051,,0.18,
2025,12216842.0,,0.612,0.0,0.05,,0.18,
2026,12440332.0,,0.608,-0.599,0.049,,0.178,
2027,12852491.0,,0.63,3.614,0.049,,0.184,
2028,13309236.0,,0.63,0.0,0.047,,0.184,
2029,13763909.0,,0.63,0.0,0.046,,0.178,
2030,14292848.0,,0.638,1.163,0.045,,0.176,
2031,14864224.0,,0.638,0.0,0.043,,0.176,
2032,15411101.0,,0.638,0.0,0.041,,0.175,
2033,15981312.0,,0.638,0.0,0.04,,0.175,
2034,16537018.0,,0.597,-6.322,0.036,,0.17,
2035,51784928.0,607601623040.0,463.0,-3.657,8.941,0.762,0.316,11733.175008759305
2036,52443320.0,645388107776.0,465.908,0.628,8.884,0.722,0.322,12306.393031104819
2037,53145036.0,660853030912.0,458.954,-1.492,8.636,0.694,0.322,12434.896664892653
2038,53873608.0,677278318592.0,458.628,-0.071,8.513,0.677,0.321,12571.61611659646
2039,54729556.0,686853914624.0,471.866,2.886,8.622,0.687,0.326,12549.963215926693
2040,55876504.0,695933206528.0,446.221,-5.435,7.986,0.641,0.315,12454.845180149423
2041,56422272.0,700558016512.0,456.973,2.41,8.099,0.652,0.308,12416.338294778345
2042,56641208.0,708670128128.0,439.38,-3.85,7.757,0.62,0.297,12511.564515502565
2043,57339632.0,719458336768.0,435.237,-0.943,7.591,0.605,0.306,12547.313466678685
2044,58087060.0,721641603072.0,465.429,6.937,8.013,0.645,0.313,12423.448579976332
2045,58801928.0,675871719424.0,434.829,-6.575,7.395,0.643,0.312,11494.040117596143
2046,48813036.0,1562822836224.0,594.339,10.509,12.176,0.38,0.196,32016.505513486194
2047,49169880.0,1609219833856.0,623.443,4.897,12.679,0.387,0.196,32727.755972884213
2048,49634188.0,1647889350656.0,627.943,0.722,12.651,0.381,0.195,33200.69123838593
2049,50098228.0,1700045127680.0,634.581,1.057,12.667,0.373,0.197,33934.23670952993
2050,50558044.0,1754480640000.0,629.366,-0.822,12.448,0.359,0.193,34702.30454326912
2051,50994396.0,1803763843072.0,634.177,0.764,12.436,0.352,0.192,35371.80522879416
2052,51309984.0,1856920748032.0,637.914,0.589,12.433,0.344,0.187,36190.242195982755
2053,51511640.0,1915599585280.0,654.537,2.606,12.707,0.342,0.19,37187.70330899968
2054,51676900.0,1971285917696.0,670.169,2.388,12.968,0.34,0.191,38146.36554623052
2055,51803832.0,2015521669120.0,646.102,-3.591,12.472,0.321,0.187,38906.80652967912
2056,51844688.0,2001231675392.0,597.634,-7.502,11.527,0.299,0.179,38600.51535833334
2057,9714425.0,,1.313,1.749,0.135,,,
2058,10243057.0,,1.281,-2.44,0.125,,,
2059,10701605.0,,1.33,3.81,0.124,,0.223,
2060,11106037.0,,1.444,8.54,0.13,,0.229,
2061,11213286.0,,1.521,5.33,0.136,,0.233,
2062,11194300.0,,1.913,25.783,0.171,,0.239,
2063,11066116.0,,1.704,-10.92,0.154,,0.22,
2064,10658230.0,,1.455,-14.624,0.136,,0.215,
2065,10395332.0,,1.737,19.395,0.167,,0.249,
2066,10447677.0,,1.781,2.532,0.17,,0.228,
2067,10606224.0,,1.693,-4.938,0.16,,0.227,
2068,46572776.0,1480376320000.0,282.937,-4.574,6.075,0.191,0.167,31786.3019374237
2069,46729232.0,1477187469312.0,283.799,0.305,6.073,0.192,0.171,31611.635930845172
2070,46756084.0,1433478627328.0,278.06,-2.022,5.947,0.194,0.169,30658.654547031783
2071,46603460.0,1413362089984.0,251.94,-9.394,5.406,0.178,0.16,30327.406805932435
2072,46464548.0,1433089474560.0,254.18,0.889,5.47,0.177,0.164,30842.64318163603
2073,46431344.0,1488098820096.0,270.767,6.526,5.832,0.182,0.172,32049.44530780759
2074,46473320.0,1533303980032.0,259.629,-4.114,5.587,0.169,0.164,32993.209437845195
2075,46584168.0,1578931453952.0,273.592,5.378,5.873,0.173,0.171,33894.16451426158
2076,46792044.0,1615001419776.0,268.601,-1.824,5.74,0.166,0.165,34514.44480125724
2077,47131372.0,1647042625536.0,250.661,-6.679,5.318,0.152,0.158,34945.781453932635
2078,47363808.0,1460507901952.0,213.625,-14.775,4.51,0.146,0.15,30835.94760691539
2079,20668556.0,180642807808.0,13.051,0.822,0.631,0.072,0.187,8739.982019450223
2080,20859746.0,195461595136.0,14.886,14.061,0.714,0.076,0.197,9370.276854569562
2081,21017150.0,212333854720.0,15.798,6.126,0.752,0.074,0.203,10102.885249427254
2082,21131762.0,220937617408.0,14.511,-8.15,0.687,0.066,0.183,10455.238773179444
2083,21239448.0,235029020672.0,17.42,20.051,0.82,0.074,0.203,11065.684036232957
2084,21336692.0,244914323456.0,19.687,13.016,0.923,0.08,0.216,11478.551757507677
2085,21425494.0,257292304384.0,22.987,16.76,1.073,0.089,0.228,12008.69881385232
2086,21506816.0,273915969536.0,22.873,-0.496,1.064,0.084,0.214,12736.239968575544
2087,21580712.0,280243404800.0,20.097,-12.137,0.931,0.072,0.179,12985.827566764248
2088,21649664.0,279626874880.0,21.232,5.649,0.981,0.076,0.188,12915.991438943349
2089,21715076.0,269918240768.0,20.625,-2.861,0.95,0.076,0.195,12429.992912205327
2090,,,,,,,,
2091,,,,,,,,
2092,,,,,,,,
2093,,,,,,,,
2094,,,,,,,,
2095,,,,,,,,
2096,,,,,,,,
2097,,,,,,,,
2098,,,,,,,,
2099,,,,,,,,
2100,,,,,,,,
2101,33739932.0,,15.026,1.787,0.445,,0.171,
2102,34419628.0,,14.668,-2.38,0.426,,0.173,
2103,35159792.0,,15.213,3.715,0.433,,0.186,
2104,35990708.0,,17.008,11.795,0.473,,0.198,
2105,37003248.0,,17.536,3.103,0.474,,0.199,
2106,38171172.0,,21.19,20.837,0.555,,0.233,
2107,39377168.0,,20.038,-5.436,0.509,,0.19,
2108,40679820.0,,20.493,2.272,0.504,,0.19,
2109,41999064.0,,21.755,6.156,0.518,,0.203,
2110,43232092.0,,21.773,0.082,0.504,,0.205,
2111,44440484.0,,20.527,-5.718,0.462,,0.194,
2112,546085.0,,2.37,19.056,4.34,,0.172,
2113,552154.0,,2.755,16.244,4.99,,0.246,
2114,558111.0,,2.492,-9.545,4.465,,0.204,
2115,563952.0,,3.147,26.296,5.581,,0.268,
2116,569687.0,,3.201,1.693,5.618,,0.28,
2117,575478.0,,2.713,-15.225,4.715,,0.258,
2118,581462.0,,2.921,7.644,5.023,,0.267,
2119,587566.0,,2.426,-16.926,4.13,,0.19,
2120,593729.0,,2.089,-13.892,3.519,,0.162,
2121,600305.0,,2.636,26.156,4.391,,0.203,
2122,607068.0,,2.918,10.704,4.807,,0.236,
2123,9381722.0,399838969856.0,53.12,12.45,5.662,0.133,0.085,42618.93177563778
2124,9467384.0,397617922048.0,49.211,-7.36,5.198,0.124,0.08,41998.710736566725
2125,9555984.0,395278745600.0,46.712,-5.078,4.888,0.118,0.072,41364.525683592605
2126,9648935.0,399973744640.0,45.202,-3.233,4.685,0.113,0.075,41452.63126345032
2127,9747507.0,410604240896.0,43.473,-3.824,4.46,0.106,0.072,42124.026265998065
2128,9849344.0,429037420544.0,43.419,-0.126,4.408,0.101,0.07,43559.99958413474
2129,9953322.0,437921054720.0,43.414,-0.011,4.362,0.099,0.071,43997.47689464884
2130,10058191.0,449166540800.0,42.457,-2.206,4.221,0.095,0.067,44656.791743167334
2131,10162300.0,457925394432.0,42.037,-0.989,4.137,0.092,0.069,45061.19622841286
2132,10267922.0,467020677120.0,41.006,-2.452,3.994,0.088,0.066,45483.46560482248
2133,10368968.0,456885338112.0,36.686,-10.534,3.538,0.08,0.061,44062.75900475342
2134,7822444.0,451139698688.0,45.043,3.477,5.758,0.1,0.125,57672.474061559275
2135,7910988.0,467103580160.0,40.981,-9.019,5.18,0.088,0.122,59044.91071911625
2136,7995738.0,472611913728.0,42.249,3.093,5.284,0.089,0.119,59107.97899180788
2137,8088370.0,481081819136.0,43.182,2.21,5.339,0.09,0.12,59478.21614688745
2138,8187792.0,492386648064.0,39.229,-9.156,4.791,0.08,0.114,60136.68252246759
2139,8281735.0,500484669440.0,38.726,-1.282,4.676,0.077,0.115,60432.34532860566
2140,8372902.0,510838112256.0,39.179,1.17,4.679,0.077,0.124,61010.87917379184
2141,8451688.0,517799804928.0,38.172,-2.569,4.517,0.074,0.12,61265.844755272556
2142,8514431.0,532611137536.0,36.867,-3.418,4.33,0.069,0.115,62553.93196985213
2143,8575593.0,538693468160.0,36.727,-0.381,4.283,0.068,0.109,62817.051620803366
2144,8638609.0,525896482816.0,34.235,-6.784,3.963,0.065,0.111,60877.449461597345
2145,22337558.0,143781003264.0,61.722,-1.979,2.763,0.429,0.205,6436.737769813513
2146,22730734.0,134274048000.0,58.836,-4.676,2.588,0.438,0.216,5907.158475392832
2147,22605582.0,98907693056.0,45.85,-22.071,2.028,0.464,0.218,4375.365918736355
2148,21495830.0,72894799872.0,34.043,-25.752,1.584,0.467,0.221,3391.1135262978914
